time,r,y
16.468,4.97476,4.97946
16.469,4.97631,4.98098
16.47,4.97781,4.98244
16.471,4.97926,4.98386
16.472,4.98067,4.98522
16.473,4.98202,4.98654
16.474,4.98333,4.98781
16.475,4.98459,4.98903
16.476,4.98579,4.9902
16.477,4.98695,4.99132
16.478,4.98806,4.99239
16.479,4.98912,4.99341
16.48,4.99013,4.99439
16.481,4.9911,4.99531
16.482,4.99201,4.99618
16.483,4.99287,4.99701
16.484,4.99368,4.99778
16.485,4.99445,4.99851
16.486,4.99516,4.99919
16.487,4.99583,4.99981
16.488,4.99645,5.00039
16.489,4.99701,5.00092
16.49,4.99753,5.0014
16.491,4.998,5.00183
16.492,4.99842,5.00221
16.493,4.99879,5.00254
16.494,4.99911,5.00283
16.495,4.99938,5.00306
16.496,4.99961,5.00324
16.497,4.99978,5.00338
16.498,4.9999,5.00346
16.499,4.99998,5.0035
16.5,5,5.00348
16.501,4.99998,5.00342
16.502,4.9999,5.00331
16.503,4.99978,5.00314
16.504,4.99961,5.00293
16.505,4.99938,5.00267
16.506,4.99911,5.00236
16.507,4.99879,5.002
16.508,4.99842,5.00159
16.509,4.998,5.00113
16.51,4.99753,5.00062
16.511,4.99701,5.00007
16.512,4.99645,4.99946
16.513,4.99583,4.9988
16.514,4.99516,4.9981
16.515,4.99445,4.99734
16.516,4.99368,4.99654
16.517,4.99287,4.99569
16.518,4.99201,4.99479
16.519,4.9911,4.99383
16.52,4.99013,4.99283
16.521,4.98912,4.99178
16.522,4.98806,4.99068
16.523,4.98695,4.98953
16.524,4.98579,4.98833
16.525,4.98459,4.98709
16.526,4.98333,4.98579
16.527,4.98202,4.98444
16.528,4.98067,4.98305
16.529,4.97926,4.98161
16.53,4.97781,4.98011
16.531,4.97631,4.97857
16.532,4.97476,4.97698
16.533,4.97315,4.97534
16.534,4.9715,4.97365
16.535,4.9698,4.97191
16.536,4.96806,4.97012
16.537,4.96626,4.96828
16.538,4.96441,4.9664
16.539,4.96252,4.96446
16.54,4.96057,4.96248
16.541,4.95858,4.96044
16.542,4.95654,4.95836
16.543,4.95445,4.95623
16.544,4.95231,4.95405
16.545,4.95012,4.95182
16.546,4.94788,4.94955
16.547,4.94559,4.94722
16.548,4.94326,4.94484
16.549,4.94087,4.94242
16.55,4.93844,4.93995
16.551,4.93596,4.93742
16.552,4.93343,4.93485
16.553,4.93085,4.93223
16.554,4.92822,4.92957
16.555,4.92555,4.92685
16.556,4.92282,4.92409
16.557,4.92005,4.92127
16.558,4.91723,4.91841
16.559,4.91436,4.9155
16.56,4.91144,4.91254
16.561,4.90847,4.90953
16.562,4.90545,4.90647
16.563,4.90239,4.90337
16.564,4.89928,4.90022
16.565,4.89611,4.89702
16.566,4.8929,4.89377
16.567,4.88965,4.89047
16.568,4.88634,4.88712
16.569,4.88299,4.88373
16.57,4.87958,4.88028
16.571,4.87613,4.87679
16.572,4.87263,4.87325
16.573,4.86909,4.86967
16.574,4.86549,4.86603
16.575,4.86185,4.86235
16.576,4.85816,4.85862
16.577,4.85442,4.85484
16.578,4.85063,4.85101
16.579,4.8468,4.84714
16.58,4.84292,4.84321
16.581,4.83899,4.83924
16.582,4.83501,4.83522
16.583,4.83098,4.83116
16.584,4.82691,4.82704
16.585,4.82279,4.82288
16.586,4.81862,4.81867
16.587,4.8144,4.81442
16.588,4.81014,4.81011
16.589,4.80583,4.80576
16.59,4.80147,4.80136
16.591,4.79706,4.79691
16.592,4.79261,4.79242
16.593,4.78811,4.78788
16.594,4.78356,4.78329
16.595,4.77897,4.77866
16.596,4.77432,4.77397
16.597,4.76963,4.76924
16.598,4.7649,4.76447
16.599,4.76011,4.75964
16.6,4.75528,4.75477
16.601,4.75041,4.74985
16.602,4.74548,4.74489
16.603,4.74051,4.73988
16.604,4.73549,4.73482
16.605,4.73043,4.72971
16.606,4.72532,4.72456
16.607,4.72016,4.71936
16.608,4.71495,4.71412
16.609,4.7097,4.70883
16.61,4.7044,4.70349
16.611,4.69906,4.69811
16.612,4.69367,4.69267
16.613,4.68823,4.6872
16.614,4.68275,4.68167
16.615,4.67722,4.67611
16.616,4.67164,4.67049
16.617,4.66602,4.66483
16.618,4.66036,4.65912
16.619,4.65464,4.65337
16.62,4.64888,4.64757
16.621,4.64308,4.64172
16.622,4.63723,4.63583
16.623,4.63133,4.62989
16.624,4.62539,4.62391
16.625,4.6194,4.61788
16.626,4.61336,4.61181
16.627,4.60728,4.60569
16.628,4.60116,4.59952
16.629,4.59499,4.59331
16.63,4.58877,4.58706
16.631,4.58251,4.58076
16.632,4.57621,4.57441
16.633,4.56985,4.56802
16.634,4.56346,4.56158
16.635,4.55702,4.5551
16.636,4.55053,4.54857
16.637,4.544,4.542
16.638,4.53742,4.53539
16.639,4.5308,4.52872
16.64,4.52414,4.52202
16.641,4.51742,4.51527
16.642,4.51067,4.50847
16.643,4.50387,4.50163
16.644,4.49703,4.49475
16.645,4.49014,4.48782
16.646,4.48321,4.48085
16.647,4.47623,4.47383
16.648,4.46921,4.46677
16.649,4.46214,4.45967
16.65,4.45503,4.45252
16.651,4.44788,4.44533
16.652,4.44068,4.43809
16.653,4.43344,4.43081
16.654,4.42616,4.42349
16.655,4.41883,4.41612
16.656,4.41146,4.40871
16.657,4.40404,4.40125
16.658,4.39658,4.39375
16.659,4.38908,4.38621
16.66,4.38153,4.37863
16.661,4.37394,4.371
16.662,4.36631,4.36333
16.663,4.35864,4.35561
16.664,4.35092,4.34785
16.665,4.34316,4.34005
16.666,4.33535,4.33221
16.667,4.32751,4.32432
16.668,4.31962,4.3164
16.669,4.31168,4.30842
16.67,4.30371,4.30041
16.671,4.29569,4.29235
16.672,4.28763,4.28426
16.673,4.27953,4.27612
16.674,4.27139,4.26793
16.675,4.2632,4.25971
16.676,4.25497,4.25144
16.677,4.2467,4.24313
16.678,4.23839,4.23478
16.679,4.23004,4.22639
16.68,4.22164,4.21795
16.681,4.2132,4.20948
16.682,4.20472,4.20096
16.683,4.1962,4.1924
16.684,4.18764,4.1838
16.685,4.17904,4.17516
16.686,4.17039,4.16647
16.687,4.16171,4.15775
16.688,4.15298,4.14898
16.689,4.14421,4.14018
16.69,4.1354,4.13133
16.691,4.12655,4.12244
16.692,4.11766,4.11351
16.693,4.10873,4.10454
16.694,4.09976,4.09554
16.695,4.09075,4.08648
16.696,4.0817,4.07739
16.697,4.0726,4.06826
16.698,4.06347,4.05909
16.699,4.0543,4.04988
16.7,4.04508,4.04063
16.701,4.03583,4.03134
16.702,4.02654,4.02201
16.703,4.01721,4.01264
16.704,4.00783,4.00323
16.705,3.99842,3.99378
16.706,3.98897,3.98429
16.707,3.97948,3.97476
16.708,3.96995,3.9652
16.709,3.96038,3.95559
16.71,3.95078,3.94595
16.711,3.94113,3.93626
16.712,3.93144,3.92654
16.713,3.92172,3.91678
16.714,3.91195,3.90697
16.715,3.90215,3.89714
16.716,3.89231,3.88726
16.717,3.88243,3.87734
16.718,3.87252,3.86739
16.719,3.86256,3.8574
16.72,3.85257,3.84736
16.721,3.84253,3.8373
16.722,3.83247,3.82719
16.723,3.82236,3.81705
16.724,3.81221,3.80686
16.725,3.80203,3.79664
16.726,3.79181,3.78639
16.727,3.78155,3.77609
16.728,3.77126,3.76576
16.729,3.76092,3.75539
16.73,3.75056,3.74499
16.731,3.74015,3.73454
16.732,3.72971,3.72406
16.733,3.71923,3.71355
16.734,3.70871,3.703
16.735,3.69816,3.69241
16.736,3.68757,3.68178
16.737,3.67694,3.67112
16.738,3.66628,3.66042
16.739,3.65558,3.64968
16.74,3.64484,3.63891
16.741,3.63407,3.62811
16.742,3.62327,3.61727
16.743,3.61242,3.60639
16.744,3.60155,3.59547
16.745,3.59063,3.58452
16.746,3.57968,3.57354
16.747,3.5687,3.56252
16.748,3.55768,3.55146
16.749,3.54662,3.54037
16.75,3.53553,3.52925
16.751,3.52441,3.51809
16.752,3.51325,3.5069
16.753,3.50206,3.49567
16.754,3.49083,3.4844
16.755,3.47956,3.4731
16.756,3.46827,3.46177
16.757,3.45693,3.45041
16.758,3.44557,3.43901
16.759,3.43417,3.42757
16.76,3.42274,3.4161
16.761,3.41127,3.4046
16.762,3.39977,3.39306
16.763,3.38823,3.3815
16.764,3.37666,3.36989
16.765,3.36506,3.35826
16.766,3.35343,3.34659
16.767,3.34176,3.33489
16.768,3.33006,3.32315
16.769,3.31833,3.31138
16.77,3.30656,3.29958
16.771,3.29476,3.28775
16.772,3.28293,3.27589
16.773,3.27106,3.26399
16.774,3.25917,3.25206
16.775,3.24724,3.2401
16.776,3.23528,3.2281
16.777,3.22329,3.21608
16.778,3.21126,3.20402
16.779,3.19921,3.19193
16.78,3.18712,3.17981
16.781,3.175,3.16766
16.782,3.16285,3.15547
16.783,3.15067,3.14326
16.784,3.13846,3.13101
16.785,3.12621,3.11874
16.786,3.11394,3.10643
16.787,3.10163,3.09409
16.788,3.0893,3.08172
16.789,3.07693,3.06932
16.79,3.06454,3.0569
16.791,3.05211,3.04444
16.792,3.03965,3.03195
16.793,3.02716,3.01943
16.794,3.01465,3.00688
16.795,3.0021,2.9943
16.796,2.98952,2.98169
16.797,2.97692,2.96905
16.798,2.96428,2.95639
16.799,2.95162,2.94369
16.8,2.93893,2.93097
16.801,2.9262,2.91821
16.802,2.91345,2.90543
16.803,2.90067,2.89262
16.804,2.88786,2.87978
16.805,2.87503,2.86691
16.806,2.86216,2.85401
16.807,2.84927,2.84109
16.808,2.83634,2.82813
16.809,2.82339,2.81515
16.81,2.81042,2.80214
16.811,2.79741,2.78911
16.812,2.78438,2.77604
16.813,2.77132,2.76295
16.814,2.75823,2.74983
16.815,2.74511,2.73669
16.816,2.73197,2.72351
16.817,2.7188,2.71031
16.818,2.70561,2.69709
16.819,2.69238,2.68384
16.82,2.67913,2.67056
16.821,2.66586,2.65725
16.822,2.65256,2.64392
16.823,2.63923,2.63056
16.824,2.62587,2.61718
16.825,2.61249,2.60377
16.826,2.59909,2.59033
16.827,2.58565,2.57687
16.828,2.5722,2.56338
16.829,2.55872,2.54987
16.83,2.54521,2.53633
16.831,2.53167,2.52277
16.832,2.51812,2.50918
16.833,2.50453,2.49557
16.834,2.49093,2.48194
16.835,2.47729,2.46827
16.836,2.46364,2.45459
16.837,2.44996,2.44088
16.838,2.43625,2.42715
16.839,2.42252,2.41339
16.84,2.40877,2.39961
16.841,2.39499,2.3858
16.842,2.38119,2.37197
16.843,2.36737,2.35812
16.844,2.35352,2.34425
16.845,2.33965,2.33035
16.846,2.32576,2.31643
16.847,2.31184,2.30248
16.848,2.2979,2.28851
16.849,2.28394,2.27452
16.85,2.26995,2.26051
16.851,2.25595,2.24648
16.852,2.24192,2.23242
16.853,2.22786,2.21834
16.854,2.21379,2.20424
16.855,2.1997,2.19012
16.856,2.18558,2.17598
16.857,2.17144,2.16181
16.858,2.15728,2.14762
16.859,2.1431,2.13342
16.86,2.1289,2.11919
16.861,2.11467,2.10494
16.862,2.10043,2.09067
16.863,2.08616,2.07638
16.864,2.07188,2.06206
16.865,2.05757,2.04773
16.866,2.04325,2.03338
16.867,2.0289,2.01901
16.868,2.01453,2.00461
16.869,2.00015,1.9902
16.87,1.98574,1.97577
16.871,1.97131,1.96132
16.872,1.95687,1.94685
16.873,1.9424,1.93236
16.874,1.92792,1.91785
16.875,1.91342,1.90332
16.876,1.8989,1.88878
16.877,1.88436,1.87421
16.878,1.8698,1.85963
16.879,1.85522,1.84502
16.88,1.84062,1.8304
16.881,1.82601,1.81577
16.882,1.81138,1.80111
16.883,1.79673,1.78644
16.884,1.78206,1.77174
16.885,1.76737,1.75703
16.886,1.75267,1.74231
16.887,1.73795,1.72756
16.888,1.72321,1.7128
16.889,1.70846,1.69803
16.89,1.69369,1.68323
16.891,1.6789,1.66842
16.892,1.6641,1.65359
16.893,1.64928,1.63875
16.894,1.63444,1.62389
16.895,1.61959,1.60901
16.896,1.60472,1.59412
16.897,1.58983,1.57921
16.898,1.57493,1.56429
16.899,1.56002,1.54935
16.9,1.54508,1.5344
16.901,1.53014,1.51943
16.902,1.51518,1.50444
16.903,1.5002,1.48944
16.904,1.48521,1.47443
16.905,1.4702,1.4594
16.906,1.45518,1.44436
16.907,1.44015,1.4293
16.908,1.4251,1.41423
16.909,1.41003,1.39915
16.91,1.39496,1.38405
16.911,1.37986,1.36894
16.912,1.36476,1.35381
16.913,1.34964,1.33867
16.914,1.33451,1.32352
16.915,1.31937,1.30835
16.916,1.30421,1.29317
16.917,1.28904,1.27798
16.918,1.27385,1.26278
16.919,1.25866,1.24756
16.92,1.24345,1.23233
16.921,1.22823,1.21709
16.922,1.213,1.20184
16.923,1.19775,1.18658
16.924,1.18249,1.1713
16.925,1.16723,1.15601
16.926,1.15195,1.14071
16.927,1.13666,1.1254
16.928,1.12135,1.11008
16.929,1.10604,1.09475
16.93,1.09072,1.0794
16.931,1.07538,1.06405
16.932,1.06004,1.04869
16.933,1.04468,1.03331
16.934,1.02931,1.01793
16.935,1.01394,1.00253
16.936,0.99855,0.987125
16.937,0.983153,0.97171
16.938,0.967747,0.956286
16.939,0.952332,0.940852
16.94,0.936907,0.925409
16.941,0.921472,0.909956
16.942,0.906029,0.894495
16.943,0.890576,0.879025
16.944,0.875115,0.863546
16.945,0.859646,0.848059
16.946,0.844167,0.832563
16.947,0.828681,0.817059
16.948,0.813186,0.801547
16.949,0.797683,0.786028
16.95,0.782172,0.7705
16.951,0.766654,0.754965
16.952,0.751128,0.739422
16.953,0.735595,0.723872
16.954,0.720054,0.708315
16.955,0.704506,0.692751
16.956,0.688951,0.67718
16.957,0.67339,0.661602
16.958,0.657822,0.646018
16.959,0.642247,0.630428
16.96,0.626666,0.614831
16.961,0.611079,0.599228
16.962,0.595486,0.583619
16.963,0.579887,0.568005
16.964,0.564282,0.552385
16.965,0.548672,0.536759
16.966,0.533056,0.521128
16.967,0.517435,0.505492
16.968,0.501809,0.489851
16.969,0.486177,0.474205
16.97,0.470542,0.458555
16.971,0.454901,0.4429
16.972,0.439256,0.42724
16.973,0.423607,0.411577
16.974,0.407953,0.395909
16.975,0.392295,0.380237
16.976,0.376634,0.364562
16.977,0.360969,0.348883
16.978,0.3453,0.333201
16.979,0.329628,0.317515
16.98,0.313953,0.301826
16.981,0.298274,0.286134
16.982,0.282593,0.27044
16.983,0.266908,0.254743
16.984,0.251222,0.239043
16.985,0.235532,0.223341
16.986,0.219841,0.207636
16.987,0.204147,0.19193
16.988,0.188451,0.176222
16.989,0.172753,0.160512
16.99,0.157054,0.1448
16.991,0.141353,0.129087
16.992,0.12565,0.113373
16.993,0.109947,0.0976571
16.994,0.0942422,0.0819407
16.995,0.0785366,0.0662234
16.996,0.0628302,0.0505056
16.997,0.0471232,0.0347872
16.998,0.0314157,0.0190685
16.999,0.0157079,0.00334957
17,3.46671e-11,-0.0123694
17.001,-0.0157079,-0.0280882
17.002,-0.0314157,-0.0438067
17.003,-0.0471232,-0.0595248
17.004,-0.0628302,-0.0752423
17.005,-0.0785366,-0.0909591
17.006,-0.0942422,-0.106675
17.007,-0.109947,-0.12239
17.008,-0.12565,-0.138103
17.009,-0.141353,-0.153816
17.01,-0.157054,-0.169526
17.011,-0.172753,-0.185235
17.012,-0.188451,-0.200943
17.013,-0.204147,-0.216648
17.014,-0.219841,-0.232351
17.015,-0.235532,-0.248052
17.016,-0.251222,-0.26375
17.017,-0.266908,-0.279446
17.018,-0.282593,-0.295139
17.019,-0.298274,-0.310829
17.02,-0.313953,-0.326516
17.021,-0.329628,-0.3422
17.022,-0.3453,-0.35788
17.023,-0.360969,-0.373557
17.024,-0.376634,-0.389231
17.025,-0.392295,-0.4049
17.026,-0.407953,-0.420565
17.027,-0.423607,-0.436227
17.028,-0.439256,-0.451883
17.029,-0.454901,-0.467536
17.03,-0.470542,-0.483184
17.031,-0.486177,-0.498827
17.032,-0.501809,-0.514465
17.033,-0.517435,-0.530098
17.034,-0.533056,-0.545726
17.035,-0.548672,-0.561348
17.036,-0.564282,-0.576965
17.037,-0.579887,-0.592576
17.038,-0.595486,-0.608182
17.039,-0.611079,-0.623781
17.04,-0.626666,-0.639374
17.041,-0.642247,-0.654961
17.042,-0.657822,-0.670542
17.043,-0.67339,-0.686116
17.044,-0.688951,-0.701683
17.045,-0.704506,-0.717243
17.046,-0.720054,-0.732796
17.047,-0.735595,-0.748342
17.048,-0.751128,-0.76388
17.049,-0.766654,-0.779411
17.05,-0.782172,-0.794934
17.051,-0.797683,-0.810449
17.052,-0.813186,-0.825957
17.053,-0.828681,-0.841456
17.054,-0.844167,-0.856947
17.055,-0.859646,-0.872429
17.056,-0.875115,-0.887903
17.057,-0.890576,-0.903368
17.058,-0.906029,-0.918824
17.059,-0.921472,-0.934271
17.06,-0.936907,-0.949709
17.061,-0.952332,-0.965138
17.062,-0.967747,-0.980557
17.063,-0.983153,-0.995966
17.064,-0.99855,-1.01137
17.065,-1.01394,-1.02675
17.066,-1.02931,-1.04213
17.067,-1.04468,-1.0575
17.068,-1.06004,-1.07286
17.069,-1.07538,-1.08821
17.07,-1.09072,-1.10355
17.071,-1.10604,-1.11887
17.072,-1.12135,-1.13419
17.073,-1.13666,-1.14949
17.074,-1.15195,-1.16479
17.075,-1.16723,-1.18007
17.076,-1.18249,-1.19534
17.077,-1.19775,-1.21059
17.078,-1.213,-1.22584
17.079,-1.22823,-1.24107
17.08,-1.24345,-1.2563
17.081,-1.25866,-1.27151
17.082,-1.27385,-1.2867
17.083,-1.28904,-1.30189
17.084,-1.30421,-1.31706
17.085,-1.31937,-1.33222
17.086,-1.33451,-1.34736
17.087,-1.34964,-1.36249
17.088,-1.36476,-1.37761
17.089,-1.37986,-1.39271
17.09,-1.39496,-1.40781
17.091,-1.41003,-1.42288
17.092,-1.4251,-1.43795
17.093,-1.44015,-1.45299
17.094,-1.45518,-1.46803
17.095,-1.4702,-1.48305
17.096,-1.48521,-1.49805
17.097,-1.5002,-1.51304
17.098,-1.51518,-1.52802
17.099,-1.53014,-1.54298
17.1,-1.54508,-1.55792
17.101,-1.56002,-1.57285
17.102,-1.57493,-1.58777
17.103,-1.58983,-1.60267
17.104,-1.60472,-1.61755
17.105,-1.61959,-1.63242
17.106,-1.63444,-1.64727
17.107,-1.64928,-1.6621
17.108,-1.6641,-1.67692
17.109,-1.6789,-1.69172
17.11,-1.69369,-1.70651
17.111,-1.70846,-1.72128
17.112,-1.72321,-1.73603
17.113,-1.73795,-1.75076
17.114,-1.75267,-1.76548
17.115,-1.76737,-1.78018
17.116,-1.78206,-1.79486
17.117,-1.79673,-1.80952
17.118,-1.81138,-1.82417
17.119,-1.82601,-1.8388
17.12,-1.84062,-1.85341
17.121,-1.85522,-1.868
17.122,-1.8698,-1.88257
17.123,-1.88436,-1.89712
17.124,-1.8989,-1.91166
17.125,-1.91342,-1.92618
17.126,-1.92792,-1.94068
17.127,-1.9424,-1.95515
17.128,-1.95687,-1.96961
17.129,-1.97131,-1.98405
17.13,-1.98574,-1.99847
17.131,-2.00015,-2.01288
17.132,-2.01453,-2.02726
17.133,-2.0289,-2.04162
17.134,-2.04325,-2.05596
17.135,-2.05757,-2.07028
17.136,-2.07188,-2.08458
17.137,-2.08616,-2.09886
17.138,-2.10043,-2.11312
17.139,-2.11467,-2.12735
17.14,-2.1289,-2.14157
17.141,-2.1431,-2.15577
17.142,-2.15728,-2.16994
17.143,-2.17144,-2.18409
17.144,-2.18558,-2.19823
17.145,-2.1997,-2.21234
17.146,-2.21379,-2.22642
17.147,-2.22786,-2.24049
17.148,-2.24192,-2.25453
17.149,-2.25595,-2.26856
17.15,-2.26995,-2.28255
17.151,-2.28394,-2.29653
17.152,-2.2979,-2.31049
17.153,-2.31184,-2.32442
17.154,-2.32576,-2.33832
17.155,-2.33965,-2.35221
17.156,-2.35352,-2.36607
17.157,-2.36737,-2.37991
17.158,-2.38119,-2.39373
17.159,-2.39499,-2.40752
17.16,-2.40877,-2.42129
17.161,-2.42252,-2.43503
17.162,-2.43625,-2.44875
17.163,-2.44996,-2.46244
17.164,-2.46364,-2.47612
17.165,-2.47729,-2.48976
17.166,-2.49093,-2.50339
17.167,-2.50453,-2.51698
17.168,-2.51812,-2.53056
17.169,-2.53167,-2.5441
17.17,-2.54521,-2.55763
17.171,-2.55872,-2.57112
17.172,-2.5722,-2.5846
17.173,-2.58565,-2.59804
17.174,-2.59909,-2.61146
17.175,-2.61249,-2.62486
17.176,-2.62587,-2.63823
17.177,-2.63923,-2.65157
17.178,-2.65256,-2.66489
17.179,-2.66586,-2.67818
17.18,-2.67913,-2.69144
17.181,-2.69238,-2.70468
17.182,-2.70561,-2.71789
17.183,-2.7188,-2.73108
17.184,-2.73197,-2.74423
17.185,-2.74511,-2.75736
17.186,-2.75823,-2.77047
17.187,-2.77132,-2.78354
17.188,-2.78438,-2.79659
17.189,-2.79741,-2.80961
17.19,-2.81042,-2.8226
17.191,-2.82339,-2.83557
17.192,-2.83634,-2.84851
17.193,-2.84927,-2.86142
17.194,-2.86216,-2.8743
17.195,-2.87503,-2.88715
17.196,-2.88786,-2.89997
17.197,-2.90067,-2.91277
17.198,-2.91345,-2.92553
17.199,-2.9262,-2.93827
17.2,-2.93893,-2.95098
17.201,-2.95162,-2.96366
17.202,-2.96428,-2.97631
17.203,-2.97692,-2.98893
17.204,-2.98952,-3.00152
17.205,-3.0021,-3.01408
17.206,-3.01465,-3.02662
17.207,-3.02716,-3.03912
17.208,-3.03965,-3.05159
17.209,-3.05211,-3.06403
17.21,-3.06454,-3.07644
17.211,-3.07693,-3.08882
17.212,-3.0893,-3.10118
17.213,-3.10163,-3.1135
17.214,-3.11394,-3.12579
17.215,-3.12621,-3.13804
17.216,-3.13846,-3.15027
17.217,-3.15067,-3.16247
17.218,-3.16285,-3.17463
17.219,-3.175,-3.18677
17.22,-3.18712,-3.19887
17.221,-3.19921,-3.21094
17.222,-3.21126,-3.22298
17.223,-3.22329,-3.23499
17.224,-3.23528,-3.24696
17.225,-3.24724,-3.25891
17.226,-3.25917,-3.27082
17.227,-3.27106,-3.2827
17.228,-3.28293,-3.29454
17.229,-3.29476,-3.30636
17.23,-3.30656,-3.31814
17.231,-3.31833,-3.32989
17.232,-3.33006,-3.34161
17.233,-3.34176,-3.35329
17.234,-3.35343,-3.36494
17.235,-3.36506,-3.37655
17.236,-3.37666,-3.38814
17.237,-3.38823,-3.39969
17.238,-3.39977,-3.4112
17.239,-3.41127,-3.42269
17.24,-3.42274,-3.43414
17.241,-3.43417,-3.44555
17.242,-3.44557,-3.45693
17.243,-3.45693,-3.46828
17.244,-3.46827,-3.47959
17.245,-3.47956,-3.49087
17.246,-3.49083,-3.50211
17.247,-3.50206,-3.51332
17.248,-3.51325,-3.5245
17.249,-3.52441,-3.53564
17.25,-3.53553,-3.54674
17.251,-3.54662,-3.55781
17.252,-3.55768,-3.56885
17.253,-3.5687,-3.57985
17.254,-3.57968,-3.59081
17.255,-3.59063,-3.60174
17.256,-3.60155,-3.61263
17.257,-3.61242,-3.62349
17.258,-3.62327,-3.63431
17.259,-3.63407,-3.6451
17.26,-3.64484,-3.65585
17.261,-3.65558,-3.66656
17.262,-3.66628,-3.67724
17.263,-3.67694,-3.68788
17.264,-3.68757,-3.69849
17.265,-3.69816,-3.70906
17.266,-3.70871,-3.71959
17.267,-3.71923,-3.73008
17.268,-3.72971,-3.74054
17.269,-3.74015,-3.75096
17.27,-3.75056,-3.76135
17.271,-3.76092,-3.77169
17.272,-3.77126,-3.782
17.273,-3.78155,-3.79228
17.274,-3.79181,-3.80251
17.275,-3.80203,-3.81271
17.276,-3.81221,-3.82287
17.277,-3.82236,-3.83299
17.278,-3.83247,-3.84308
17.279,-3.84253,-3.85312
17.28,-3.85257,-3.86313
17.281,-3.86256,-3.8731
17.282,-3.87252,-3.88304
17.283,-3.88243,-3.89293
17.284,-3.89231,-3.90279
17.285,-3.90215,-3.9126
17.286,-3.91195,-3.92238
17.287,-3.92172,-3.93212
17.288,-3.93144,-3.94182
17.289,-3.94113,-3.95148
17.29,-3.95078,-3.96111
17.291,-3.96038,-3.97069
17.292,-3.96995,-3.98024
17.293,-3.97948,-3.98974
17.294,-3.98897,-3.99921
17.295,-3.99842,-4.00863
17.296,-4.00783,-4.01802
17.297,-4.01721,-4.02737
17.298,-4.02654,-4.03668
17.299,-4.03583,-4.04594
17.3,-4.04508,-4.05517
17.301,-4.0543,-4.06436
17.302,-4.06347,-4.07351
17.303,-4.0726,-4.08262
17.304,-4.0817,-4.09168
17.305,-4.09075,-4.10071
17.306,-4.09976,-4.1097
17.307,-4.10873,-4.11864
17.308,-4.11766,-4.12755
17.309,-4.12655,-4.13641
17.31,-4.1354,-4.14524
17.311,-4.14421,-4.15402
17.312,-4.15298,-4.16276
17.313,-4.16171,-4.17146
17.314,-4.17039,-4.18012
17.315,-4.17904,-4.18874
17.316,-4.18764,-4.19732
17.317,-4.1962,-4.20585
17.318,-4.20472,-4.21434
17.319,-4.2132,-4.2228
17.32,-4.22164,-4.23121
17.321,-4.23004,-4.23958
17.322,-4.23839,-4.2479
17.323,-4.2467,-4.25619
17.324,-4.25497,-4.26443
17.325,-4.2632,-4.27263
17.326,-4.27139,-4.28079
17.327,-4.27953,-4.28891
17.328,-4.28763,-4.29698
17.329,-4.29569,-4.30501
17.33,-4.30371,-4.313
17.331,-4.31168,-4.32095
17.332,-4.31962,-4.32885
17.333,-4.32751,-4.33672
17.334,-4.33535,-4.34453
17.335,-4.34316,-4.35231
17.336,-4.35092,-4.36004
17.337,-4.35864,-4.36773
17.338,-4.36631,-4.37538
17.339,-4.37394,-4.38298
17.34,-4.38153,-4.39054
17.341,-4.38908,-4.39806
17.342,-4.39658,-4.40553
17.343,-4.40404,-4.41296
17.344,-4.41146,-4.42035
17.345,-4.41883,-4.42769
17.346,-4.42616,-4.43499
17.347,-4.43344,-4.44225
17.348,-4.44068,-4.44946
17.349,-4.44788,-4.45663
17.35,-4.45503,-4.46375
17.351,-4.46214,-4.47083
17.352,-4.46921,-4.47787
17.353,-4.47623,-4.48486
17.354,-4.48321,-4.4918
17.355,-4.49014,-4.49871
17.356,-4.49703,-4.50556
17.357,-4.50387,-4.51238
17.358,-4.51067,-4.51915
17.359,-4.51742,-4.52587
17.36,-4.52414,-4.53255
17.361,-4.5308,-4.53919
17.362,-4.53742,-4.54578
17.363,-4.544,-4.55232
17.364,-4.55053,-4.55882
17.365,-4.55702,-4.56528
17.366,-4.56346,-4.57169
17.367,-4.56985,-4.57806
17.368,-4.57621,-4.58438
17.369,-4.58251,-4.59065
17.37,-4.58877,-4.59688
17.371,-4.59499,-4.60307
17.372,-4.60116,-4.6092
17.373,-4.60728,-4.6153
17.374,-4.61336,-4.62135
17.375,-4.6194,-4.62735
17.376,-4.62539,-4.6333
17.377,-4.63133,-4.63922
17.378,-4.63723,-4.64508
17.379,-4.64308,-4.6509
17.38,-4.64888,-4.65667
17.381,-4.65464,-4.6624
17.382,-4.66036,-4.66808
17.383,-4.66602,-4.67372
17.384,-4.67164,-4.67931
17.385,-4.67722,-4.68485
17.386,-4.68275,-4.69035
17.387,-4.68823,-4.6958
17.388,-4.69367,-4.7012
17.389,-4.69906,-4.70656
17.39,-4.7044,-4.71187
17.391,-4.7097,-4.71713
17.392,-4.71495,-4.72235
17.393,-4.72016,-4.72752
17.394,-4.72532,-4.73265
17.395,-4.73043,-4.73773
17.396,-4.73549,-4.74276
17.397,-4.74051,-4.74774
17.398,-4.74548,-4.75268
17.399,-4.75041,-4.75757
17.4,-4.75528,-4.76242
17.401,-4.76011,-4.76721
17.402,-4.7649,-4.77196
17.403,-4.76963,-4.77667
17.404,-4.77432,-4.78132
17.405,-4.77897,-4.78593
17.406,-4.78356,-4.79049
17.407,-4.78811,-4.79501
